"id","chain","dept","category","company","brand","date","productsize","productmeasure","purchasequantity","purchaseamount"
86246,205,8,807,107460979,9524,"2013-03-25",18,"OZ",1,2.19
86246,205,63,6315,108793282,13877,"2013-03-25",64,"OZ",1,3.99
86246,205,53,5307,102880020,7907,"2013-03-25",12,"OZ",2,5.29
86246,205,24,2407,101700010,885,"2013-03-25",5,"OZ",3,2.67
86246,205,10,1013,104130343,38922,"2013-03-25",16,"OZ",1,2.19
86246,205,58,5823,105190050,26456,"2013-03-25",6,"OZ",1,3.15
86246,205,55,5558,108793282,13877,"2013-03-25",30,"OZ",1,4.19
86246,205,21,2105,104900040,14357,"2013-03-25",32,"OZ",5,4.95
86246,205,2,214,101600010,1910,"2013-03-25",5.1,"OZ",2,2.58
86246,205,58,5814,104660040,885,"2013-03-25",2.9,"OZ",3,3.75
86246,205,55,5555,107684070,32094,"2013-03-25",16,"OZ",1,5.19
86246,205,24,2407,101700010,885,"2013-03-25",4.75,"OZ",1,0.89
86246,205,9,908,107225070,12120,"2013-03-25",6,"OZ",2,2
86246,205,58,5814,104660040,885,"2013-03-25",2.6,"OZ",1,1.25
86246,205,51,5116,104113040,21174,"2013-03-25",31.3,"OZ",1,5.39
86246,205,22,2211,107261373,17576,"2013-03-25",40,"CT",1,1
86246,205,5,501,107192373,8508,"2013-03-25",7,"OZ",1,1
86246,205,58,5823,104470040,13310,"2013-03-25",12,"OZ",1,4.69
86246,205,56,5607,104130343,38922,"2013-03-25",8,"OZ",1,1.89
86246,205,26,2609,104116343,8435,"2013-03-25",40,"CT",1,1.7
86246,205,9,907,107225070,12465,"2013-03-25",15,"OZ",1,2.79
86246,205,58,5812,1078533171,7796,"2013-03-25",16,"OZ",2,5.88
86246,205,46,4606,104130343,38922,"2013-03-25",16,"OZ",1,2.99
86246,205,58,5812,104470040,13310,"2013-03-25",16,"OZ",1,4.79
86246,205,8,801,102700020,8612,"2013-03-25",13.5,"OZ",1,1.59
86246,205,58,5823,104470040,13310,"2013-03-25",7,"OZ",1,3.79
86246,205,9,908,103029131,10674,"2013-03-25",24,"OZ",1,3.59
86246,205,58,5824,101590010,1366,"2013-03-25",8,"OZ",1,1.39
86246,205,8,805,105440050,23210,"2013-03-25",15,"OZ",1,5.39
86246,205,62,6201,107111777,15194,"2013-03-25",16,"OZ",1,3.79
86246,205,9,908,107235979,2011,"2013-03-25",6,"OZ",1,1.29
86246,205,58,5812,105450050,1322,"2013-03-25",16,"OZ",1,4.29
86246,205,5,517,103800030,17050,"2013-03-25",4.4,"OZ",2,6.98
86246,205,62,6201,107176373,54531,"2013-03-25",12,"OZ",1,1.99
86246,205,9,907,107021070,69929,"2013-03-25",24,"OZ",1,1.08
86246,205,63,6315,101116616,15266,"2013-03-25",128,"OZ",1,3.19
86246,205,3,311,101600010,1756,"2013-03-25",16,"OZ",1,2.29
86246,205,63,6315,101116616,15266,"2013-03-25",64,"OZ",2,4.8
86246,205,9,907,107763373,17614,"2013-03-25",24,"OZ",1,2.89
86246,205,58,5827,101590010,1366,"2013-03-25",12,"OZ",1,3.39
86246,205,5,501,103800030,6796,"2013-03-25",10.5,"OZ",1,2.49
86246,205,59,5902,103450030,10165,"2013-03-25",16,"OZ",1,3.79
86246,205,14,1404,104130343,38922,"2013-03-25",46,"OZ",3,9.27
86246,205,59,5910,103377636,16650,"2013-03-25",7.5,"OZ",0,0
86246,205,3,311,104130343,38922,"2013-03-25",16,"OZ",3,5.97
86246,205,63,6312,102500020,11749,"2013-03-25",59,"OZ",1,2.19
86246,205,9,908,107247070,9903,"2013-03-25",16.4,"OZ",2,7.98
86246,205,56,5620,102100020,9886,"2013-03-25",8,"OZ",3,14.07
86246,205,2,201,101600010,1756,"2013-03-25",15.25,"OZ",3,5.97
86246,205,33,3350,102620020,16611,"2013-03-25",1.12,"OZ",1,1.09
86246,205,9,907,107021070,69929,"2013-03-25",11,"OZ",3,3.75
86246,205,33,3315,104012949,8952,"2013-03-25",3.25,"OZ",1,1
86246,205,8,818,103620030,14868,"2013-03-25",16,"OZ",3,8.67
86246,205,36,3631,104113040,17690,"2013-03-25",67.6,"OZ",1,1.29
86246,205,9,901,104113040,28204,"2013-03-25",12,"OZ",1,1.69
86246,205,35,3504,103700030,6947,"2013-03-25",30,"OZ",3,3.87
86246,205,0,0,10000,0,"2013-03-25",0,"",1,14.38
86246,205,37,3709,107066272,12673,"2013-03-25",3,"OZ",6,1.94
86246,205,9,902,102840020,17248,"2013-03-25",8,"OZ",1,3.49
86246,205,36,3603,104300040,26420,"2013-03-25",64,"OZ",6,1.5
86246,205,8,818,104130343,38922,"2013-03-25",24,"OZ",1,1.79
86246,205,36,3630,107800070,23561,"2013-03-25",144,"OZ",3,16.47
86246,205,33,3308,102840020,3336,"2013-03-25",1.25,"OZ",2,1
86246,205,38,3801,104130343,38922,"2013-03-25",4,"LB",2,4.98
86246,205,33,3303,107260070,8245,"2013-03-25",3.75,"OZ",1,1.69
86246,205,38,3802,104920040,5098,"2013-03-25",1,"LB",1,1.19
86246,205,33,3303,104178040,19154,"2013-03-25",1,"OZ",3,1
86246,205,34,3405,101111111,5168,"2013-03-25",3.17,"OZ",1,1.69
86246,205,27,2704,103810030,29945,"2013-03-25",6,"OZ",1,3.99
86246,205,36,3601,101200010,13794,"2013-03-25",20,"OZ",2,3.38
86246,205,28,2803,105410050,19509,"2013-03-25",9,"OZ",1,1.99
86246,205,36,3601,104900040,3809,"2013-03-25",67.6,"OZ",1,1.79
86246,205,32,3202,102700020,19737,"2013-03-25",24,"OZ",1,3.69
86246,205,36,3612,104113040,17690,"2013-03-25",128,"OZ",2,2.58
86246,205,30,3008,102100020,9886,"2013-03-25",16,"OZ",1,3.49
86246,205,36,3618,104900040,23359,"2013-03-25",67.6,"OZ",2,3.58
86246,205,31,3109,104480040,73465,"2013-03-25",3,"OZ",2,2.58
86246,205,30,3001,105250050,5337,"2013-03-25",32,"OZ",1,4.39
86246,205,33,3310,107448878,16705,"2013-03-25",1.75,"OZ",2,1.98
86246,205,33,3310,102840020,6911,"2013-03-25",6.5,"OZ",2,7.78
86246,205,31,3101,105250050,15919,"2013-03-25",2.75,"OZ",1,4.89
86246,205,33,3308,104178040,19154,"2013-03-25",4.5,"OZ",2,3.38
86246,205,29,2923,101600010,17539,"2013-03-25",7.5,"OZ",1,2.59
86246,205,33,3305,102840020,5141,"2013-03-25",1.13,"OZ",1,0.5
86246,205,29,2928,104100040,9814,"2013-03-25",5.6,"OZ",3,3
86246,205,33,3308,102840020,3336,"2013-03-25",8.75,"OZ",1,3.49
86246,205,33,3303,104178040,19154,"2013-03-25",10,"OZ",3,12.87
86246,205,33,3303,104178040,19154,"2013-03-25",3.75,"OZ",1,1
86246,205,33,3303,104178040,19154,"2013-03-25",3.5,"OZ",3,3
86246,205,27,2704,103810030,14717,"2013-03-25",7,"OZ",1,3.89
86246,205,33,3303,103304939,11221,"2013-03-25",5,"OZ",1,1.69
86246,205,33,3305,102840020,5141,"2013-03-25",10.5,"OZ",1,4.29
86246,205,33,3305,102840020,5141,"2013-03-25",3.38,"OZ",1,1.49
86246,205,33,3303,102840020,10241,"2013-03-25",1.13,"OZ",1,0.5
86246,205,99,9904,103338333,33170,"2013-03-26",64,"OZ",1,3.59
86246,205,33,3303,104178040,19154,"2013-03-26",1,"OZ",2,0.67
86246,205,41,4107,104133141,7531,"2013-03-26",15,"OZ",4,5.96
86246,205,32,3202,102700020,19737,"2013-03-26",48,"OZ",1,5.49
86246,205,97,9753,1023030525,0,"2013-03-26",1,"CT",1,2.54
86246,205,33,3305,102840020,5141,"2013-03-26",3.38,"OZ",1,1.49
86246,205,9,902,103010030,3744,"2013-03-26",16,"OZ",1,4.19
86246,205,33,3303,104178040,19154,"2013-03-26",3.75,"OZ",1,1
86246,205,97,9753,1022020929,0,"2013-03-26",1,"CT",1,4.52
86246,205,30,3008,102100020,9886,"2013-03-26",16,"OZ",2,6.98
86246,205,41,4120,102700020,8612,"2013-03-26",6,"OZ",1,0.89
86246,205,33,3303,104178040,19154,"2013-03-26",3.5,"OZ",1,1
86246,205,97,9771,107065272,914,"2013-03-26",1,"CT",2,2
86246,205,32,3202,102700020,19737,"2013-03-26",24,"OZ",1,3.69
86246,205,2,201,1064420969,5345,"2013-03-26",16.5,"OZ",1,2.29
86246,205,33,3310,102840020,3387,"2013-03-26",1.13,"OZ",1,0.5
86246,205,99,9908,103338333,33170,"2013-03-26",48,"OZ",3,6.87
86246,205,27,2704,107910070,27108,"2013-03-26",5.6,"OZ",2,2.98
86246,205,51,5115,107192171,25673,"2013-03-26",22.1,"OZ",1,7.49
86246,205,30,3001,105250050,5337,"2013-03-26",32,"OZ",2,8.78
86246,205,99,9908,103338333,33170,"2013-03-26",160,"OZ",2,10.98
86246,205,33,3304,107781777,1235,"2013-03-26",4.25,"OZ",1,1
86246,205,12,1203,104800040,38150,"2013-03-26",3.75,"OZ",3,3.57
86246,205,30,3008,1087694181,13478,"2013-03-26",16,"OZ",1,1
86246,205,45,4509,104113040,28168,"2013-03-26",12,"OZ",1,6.99
86246,205,33,3301,104178040,19154,"2013-03-26",4.25,"OZ",1,1.69
86246,205,8,807,102700020,8612,"2013-03-26",21.6,"OZ",1,1.89
86246,205,33,3310,107448878,16705,"2013-03-26",6,"OZ",2,5.98
86246,205,41,4107,1073639373,7308,"2013-03-26",15,"OZ",1,1.59
86246,205,31,3101,107967979,17087,"2013-03-26",7,"OZ",1,1
86246,205,9,907,107021070,69929,"2013-03-26",22,"OZ",2,4.24
86246,205,29,2914,102100020,9886,"2013-03-26",5.5,"OZ",2,3.18
86246,205,51,5122,107142171,14012,"2013-03-26",4.9,"OZ",5,6.25
86246,205,27,2713,102310020,3223,"2013-03-26",3.5,"OZ",3,2.97
86246,205,5,501,104240040,40317,"2013-03-26",18,"OZ",1,3.69
86246,205,27,2707,1082927484,432,"2013-03-26",15,"LB",1,10.99
86246,205,53,5307,101450010,20864,"2013-03-26",14.4,"OZ",1,2.99
86246,205,32,3204,104179040,1698,"2013-03-26",17,"OZ",1,8.59
86246,205,9,922,102430020,10577,"2013-03-26",12.5,"OZ",1,1.99
86246,205,33,3305,102840020,5141,"2013-03-26",1.13,"OZ",1,0.5
86246,205,54,5403,107142171,14012,"2013-03-26",5.3,"OZ",2,2.5
86246,205,27,2710,104113040,28204,"2013-03-26",20,"LB",1,3.79
86246,205,6,610,107084777,11910,"2013-03-26",16,"OZ",1,2.49
86246,205,29,2923,1076026373,1537,"2013-03-26",11.5,"OZ",2,5.78
86246,205,55,5558,107064070,2014,"2013-03-26",39,"OZ",1,5.49
86246,205,29,2904,101600010,7860,"2013-03-26",2.8,"OZ",4,3.96
86246,205,9,922,102430020,10577,"2013-03-26",13,"OZ",1,1.69
86246,205,29,2914,102100020,19279,"2013-03-26",12,"OZ",2,6.58
86246,205,53,5309,101450010,20864,"2013-03-26",12,"CT",1,4.49
86246,205,33,3310,107260070,8245,"2013-03-26",1.5,"OZ",1,0.99
86246,205,6,610,1061126969,15041,"2013-03-26",8.4,"OZ",2,4.38
86246,205,33,3308,107260070,8245,"2013-03-26",2.38,"OZ",3,2.97
86246,205,55,5558,108793282,13877,"2013-03-26",35,"OZ",1,4.29
86246,205,63,6323,104130343,38922,"2013-03-26",32,"OZ",1,1.59
86246,205,9,922,102430020,10577,"2013-03-26",13.1,"OZ",2,3.38
86246,205,24,2415,101700010,885,"2013-03-26",3,"OZ",2,1.38
86246,205,41,4121,102700020,8612,"2013-03-26",8,"OZ",2,1.58
86246,205,63,6320,102685525,7667,"2013-03-26",12,"CT",8,11.64
86246,205,2,214,104130343,38922,"2013-03-26",32,"OZ",1,2.49
86246,205,58,5827,107024777,55136,"2013-03-26",16,"OZ",3,3
86246,205,9,907,107021070,69929,"2013-03-26",11,"OZ",1,1.25
86246,205,81,8101,102610020,11320,"2013-03-26",1,"CT",1,3.59
86246,205,8,838,101300010,8164,"2013-03-26",12.5,"OZ",1,2.49
86246,205,26,2628,104200040,2308,"2013-03-26",1,"RL",1,1.59
86246,205,11,1102,1030002535,5842,"2013-03-26",230,"CT",1,3.29
86246,205,97,9753,10000,0,"2013-03-26",1,"CT",4,3.86
86246,205,8,826,107550070,18204,"2013-03-26",12,"OZ",1,1.79
86246,205,58,5814,102781525,885,"2013-03-26",11.7,"OZ",1,2.5
86246,205,9,907,107518575,11221,"2013-03-26",18,"OZ",1,3.49
86246,205,64,6407,108051686,15336,"2013-03-26",1.5,"LT",1,10.49
86246,205,1,105,107007474,16452,"2013-03-26",32,"OZ",1,6.69
86246,205,26,2628,103040030,17034,"2013-03-26",1,"RL",2,3.98
86246,205,9,907,107021070,69929,"2013-03-26",24,"OZ",2,2.16
86246,205,73,7302,1030057333,250,"2013-03-26",24,"CT",1,4.79
86246,205,2,213,107248676,9190,"2013-03-26",7,"OZ",2,1.78
86246,205,58,5811,1073621171,85299,"2013-03-26",16,"OZ",2,27.98
86246,205,14,1416,102400020,4704,"2013-03-26",15.25,"OZ",1,2.09
86246,205,97,9753,1021012929,0,"2013-03-26",1,"CT",1,6.37
86246,205,5,501,103800030,4086,"2013-03-26",12,"OZ",1,3.69
86246,205,27,2702,101780010,14717,"2013-03-26",4,"LB",1,5.79
86246,205,17,1726,104815545,14363,"2013-03-26",40,"CT",1,1
86246,205,70,7002,104116343,5845,"2013-03-26",16,"OZ",2,3.58
86246,205,8,830,102100020,9886,"2013-03-26",12,"OZ",1,2.39
86246,205,58,5823,107367575,3012,"2013-03-26",5,"OZ",1,0.99
86246,205,9,901,1074552777,2509,"2013-03-26",6,"OZ",1,1
86246,205,97,9736,102316727,5507,"2013-03-26",1,"CT",2,2
86246,205,2,213,107248676,9190,"2013-03-26",8.5,"OZ",2,1.18
86246,205,20,2002,105100050,27873,"2013-03-26",11.5,"OZ",2,1.98
86246,205,9,907,107225070,12465,"2013-03-26",20,"OZ",2,6.18
86246,205,97,9753,1020800020,0,"2013-03-26",1,"CT",1,6.99
86246,205,8,836,104360040,19809,"2013-03-26",16,"OZ",1,1.49
86246,205,56,5620,104130343,38922,"2013-03-26",8,"OZ",1,2.85
86246,205,9,914,107343575,9705,"2013-03-26",12,"OZ",1,3.49
86246,205,64,6408,108500080,1387,"2013-03-26",1.5,"LT",1,13.69
86246,205,4,416,103400030,20231,"2013-03-26",1.4,"OZ",2,1.98
86246,205,26,2628,1077191373,13194,"2013-03-26",1,"RL",1,1
86246,205,14,1416,101116616,15266,"2013-03-26",15.25,"OZ",1,1.69
86246,205,64,6407,108210080,828,"2013-03-26",1.5,"LT",3,24.87
86246,205,4,410,107641070,10160,"2013-03-26",2.5,"OZ",1,0.99
86246,205,58,5824,108674585,55172,"2013-03-26",16,"OZ",1,2.59
86246,205,9,907,107021070,69929,"2013-03-26",20,"OZ",1,1.11
86246,205,64,6401,103410030,11625,"2013-03-26",24,"OZ",3,2.97
86246,205,1,105,107007474,16452,"2013-03-26",12.4,"OZ",1,14.99
86246,205,25,2504,105000050,3001,"2013-03-26",12,"OZ",3,4.17
86246,205,17,1719,104116343,8435,"2013-03-26",12,"OZ",1,2.59
86246,205,95,9518,102674929,6690,"2013-03-26",1,"CT",5,5
86246,205,8,805,107985171,3350,"2013-03-26",10,"OZ",1,1
86246,205,58,5814,104470040,10837,"2013-03-26",8.9,"OZ",1,2.99
86246,205,9,908,102430020,10577,"2013-03-26",11.2,"OZ",1,2.19
86246,205,71,7113,107940070,17521,"2013-03-26",15,"OZ",2,2
86246,205,8,821,107985171,3350,"2013-03-26",10,"OZ",1,1
86246,205,26,2633,1067274464,29380,"2013-03-26",4,"RL",1,1
86246,205,9,901,104113040,28204,"2013-03-26",25,"OZ",1,2.29
86246,205,73,7312,104116343,5845,"2013-03-26",0.5,"OZ",2,2.78
86246,205,4,416,103400030,8247,"2013-03-26",1.44,"OZ",1,0.99
86246,205,58,5811,1088505080,54337,"2013-03-26",16,"OZ",1,13.99
86246,205,9,921,102430020,10577,"2013-03-26",2.5,"OZ",1,0.5
86246,205,81,8101,102820020,11186,"2013-03-26",1,"CT",1,3.99
86246,205,6,601,107092070,17882,"2013-03-26",7.3,"OZ",1,1.49
86246,205,21,2118,108939686,11797,"2013-03-26",16,"OZ",1,1.29
86246,205,16,1604,102200020,13228,"2013-03-26",14,"CT",1,1.29
86246,205,64,6408,108143484,22447,"2013-03-26",0.75,"LT",1,5.69
86246,205,8,807,102100020,9886,"2013-03-26",17.5,"OZ",2,3.58
86246,205,60,6010,104130343,38922,"2013-03-26",12,"OZ",1,1.49
86246,205,4,417,103400030,15113,"2013-03-26",2.8,"OZ",1,1.79
86246,205,63,6324,1070405171,4429,"2013-03-26",16,"OZ",1,6.29
86246,205,0,0,10000,0,"2013-03-26",0,"",10,16.45
86246,205,25,2506,105000050,32115,"2013-03-26",32,"OZ",1,4.39
86246,205,8,818,105100050,14403,"2013-03-26",24,"OZ",2,5.58
86246,205,64,6401,107825070,17336,"2013-03-26",40,"OZ",1,2.19
86246,205,8,801,102700020,8612,"2013-03-26",24,"OZ",2,3.58
86246,205,63,6305,102500020,11749,"2013-03-26",59,"OZ",1,4.69
86246,205,36,3632,104113040,17690,"2013-03-26",67.6,"OZ",1,1.29
86246,205,75,7503,104138848,1993,"2013-03-26",0.15,"OZ",1,1.29
86246,205,35,3504,103700030,6947,"2013-03-26",30,"OZ",1,1.29
86246,205,24,2415,103760030,17027,"2013-03-26",3,"OZ",2,2.98
86246,205,36,3632,101480010,8019,"2013-03-26",128,"OZ",1,3.15
86246,205,64,6401,103410030,31269,"2013-03-26",288,"OZ",3,32.97
86246,205,41,4107,102000020,7655,"2013-03-26",14.75,"OZ",2,2.98
86246,205,56,5617,102100020,9886,"2013-03-26",16,"OZ",1,4.59
86246,205,36,3630,107800070,5208,"2013-03-26",20,"OZ",1,1.69
86246,205,81,8101,1070892676,43344,"2013-03-26",1,"CT",1,3.29
86246,205,33,3318,107781777,1235,"2013-03-26",3,"OZ",2,2
86246,205,26,2617,107472979,52547,"2013-03-26",1,"CT",2,2
86246,205,35,3504,105884757,23570,"2013-03-26",28,"OZ",1,1
86246,205,63,6328,107590070,2073,"2013-03-26",24,"OZ",1,3.99
86246,205,36,3603,104300040,26420,"2013-03-26",64,"OZ",6,1.5
86246,205,63,6315,104130343,38922,"2013-03-26",64,"OZ",1,2.19
86246,205,36,3630,107800070,23561,"2013-03-26",67.6,"OZ",1,1.69
86246,205,64,6401,107825070,17336,"2013-03-26",24,"OZ",1,1.69
86246,205,38,3801,104113040,28204,"2013-03-26",4,"LB",1,2.29
86246,205,21,2113,1068673161,69138,"2013-03-26",10.5,"OZ",1,1.19
86246,205,38,3801,104920040,5098,"2013-03-26",4,"LB",1,2.99
86246,205,97,9701,104130343,38922,"2013-03-26",4,"CT",2,4.38
86246,205,41,4107,102000020,7655,"2013-03-26",14.5,"OZ",2,2.98
86246,205,58,5823,107740070,2500,"2013-03-26",2,"OZ",3,2.37
86246,205,36,3601,104900040,3809,"2013-03-26",20,"OZ",1,1.69
86246,205,97,9753,1021013323,0,"2013-03-26",1,"CT",1,10.68
86246,205,36,3630,107800070,5208,"2013-03-26",67.6,"OZ",1,1.69
86246,205,27,2702,104116343,28305,"2013-03-26",4.4,"LB",1,3.79
86246,205,33,3319,102840020,10241,"2013-03-26",9,"OZ",1,3.99
86246,205,64,6401,101820010,12358,"2013-03-26",288,"OZ",1,14.49
86246,205,36,3618,104113040,17690,"2013-03-26",67.6,"OZ",2,2.58
86246,205,58,5827,107175575,9933,"2013-03-26",40,"OZ",1,9.99
86246,205,39,3903,104130343,38922,"2013-03-26",24,"OZ",1,3.29
86246,205,63,6319,107654575,17876,"2013-03-26",128,"OZ",1,2.49
86246,205,36,3611,101200010,803,"2013-03-26",20,"OZ",1,1.69
86246,205,26,2609,107695575,333,"2013-03-26",10,"CT",1,1
86246,205,33,3316,101600010,3397,"2013-03-26",8,"OZ",1,3.09
86246,205,64,6401,101820010,12358,"2013-03-26",72,"OZ",1,4.69
86246,205,36,3601,101200010,13794,"2013-03-26",67.6,"OZ",2,3.58
86246,205,58,5815,103760030,8501,"2013-03-26",3.5,"OZ",1,2.09
86246,205,36,3601,101200010,13794,"2013-03-26",144,"OZ",1,4.59
86246,205,73,7344,104116343,5845,"2013-03-26",12,"OZ",1,4.19
86246,205,37,3703,105100050,2820,"2013-03-26",10.75,"OZ",3,2.37
86246,205,26,2610,101520111,6886,"2013-03-26",4,"CT",1,1
86246,205,41,4107,102400020,4704,"2013-03-26",28,"OZ",1,1.99
86246,205,81,8102,1076244676,18398,"2013-03-26",1.2,"OZ",1,1.99
86246,205,63,6315,108793282,13877,"2013-03-26",16,"OZ",1,1.39
86246,205,72,7205,1031015838,16196,"2013-03-26",4.3,"OZ",1,6.29
86246,205,21,2117,102500020,26108,"2013-03-26",67.5,"OZ",1,2.89
86246,205,72,7205,103500030,3830,"2013-03-26",6.4,"OZ",1,1.99
86246,205,57,5704,107047070,20230,"2013-03-26",6,"OZ",6,4.48
86246,205,92,9204,104116343,5845,"2013-03-26",6,"OZ",1,1.69
86246,205,23,2301,102920020,12168,"2013-03-26",8,"OZ",1,1.09
86246,205,63,6315,101116616,15266,"2013-03-26",128,"OZ",1,3.19
86246,205,21,2106,107958171,2795,"2013-03-26",20,"OZ",2,2.98
86246,205,63,6315,101116616,15266,"2013-03-26",64,"OZ",1,2.4
86246,205,24,2407,101700010,52198,"2013-03-26",10.5,"OZ",2,3.58
86246,205,58,5824,104450040,8318,"2013-03-26",14,"OZ",1,3.59
86246,205,26,2622,1081628484,16657,"2013-03-26",40,"CT",1,1
86246,205,18,1890,105209252,43069,"2013-03-26",3,"CT",1,0.99
86246,205,18,1890,1079632676,4078,"2013-03-26",1,"CT",2,2
86246,205,26,2622,1081628484,16657,"2013-03-26",12,"CT",1,1
86246,205,26,2631,103700030,3293,"2013-03-26",40,"CT",1,1.99
86246,205,24,2407,1072796878,21599,"2013-03-26",16,"OZ",1,7.29
86246,205,21,2117,107640676,9356,"2013-03-26",10.5,"OZ",4,3.56
86246,205,18,1827,104815545,14363,"2013-03-26",9.1,"OZ",1,1
86246,205,18,1850,101330818,13997,"2013-03-26",3,"CT",1,1
86246,205,26,2606,104130343,38922,"2013-03-26",250,"CT",1,1.89
86246,205,21,2116,107480676,1809,"2013-03-26",16,"OZ",1,0.5
86246,205,21,2116,104300040,26420,"2013-03-26",40.5,"OZ",1,1
86246,205,40,4005,107231070,1841,"2013-03-27",0.89,"OZ",1,3.79
86246,205,63,6320,102685525,7667,"2013-03-27",12,"CT",11,18.15
86246,205,35,3504,103700030,6947,"2013-03-27",30,"OZ",2,2.58
86246,205,59,5907,102740020,16291,"2013-03-27",45,"OZ",1,4.89
86246,205,36,3626,101200010,16391,"2013-03-27",144,"OZ",1,5.49
86246,205,64,6408,108520080,17797,"2013-03-27",0.75,"LT",1,5.99
86246,205,36,3632,101480010,8019,"2013-03-27",128,"OZ",1,3.19
86246,205,21,2106,104175545,10177,"2013-03-27",64,"OZ",2,7.18
86246,205,36,3628,101200010,12029,"2013-03-27",20,"OZ",1,1.69
86246,205,63,6319,102073525,18893,"2013-03-27",64,"OZ",1,1.99
86246,205,36,3601,104113040,17690,"2013-03-27",101.4,"OZ",1,1.89
86246,205,63,6305,102500020,16489,"2013-03-27",89,"OZ",1,7.39
86246,205,38,3801,104113040,28204,"2013-03-27",4,"LB",1,2.29
86246,205,63,6323,1085225181,8247,"2013-03-27",12,"OZ",1,1.49
86246,205,36,3630,104900040,3809,"2013-03-27",20,"OZ",1,1.69
86246,205,18,1828,104815545,14363,"2013-03-27",1,"OZ",1,1
86246,205,35,3509,109451494,20153,"2013-03-27",75,"OZ",1,3.39
86246,205,64,6401,101820010,2510,"2013-03-27",72,"OZ",1,6.49
86246,205,38,3802,104920040,5098,"2013-03-27",1,"LB",1,1.19
86246,205,60,6010,104130343,38922,"2013-03-27",12,"OZ",1,1.49
86246,205,36,3627,107800070,23362,"2013-03-27",67.6,"OZ",1,1.29
86246,205,91,9122,108954080,9444,"2013-03-27",27.2,"OZ",1,5.69
86246,205,36,3618,104900040,23359,"2013-03-27",42.2,"OZ",1,1.19
86246,205,24,2401,104163646,12116,"2013-03-27",20,"OZ",1,3.79
86246,205,36,3632,102500020,11749,"2013-03-27",67.6,"OZ",1,1.25
86246,205,81,8101,102820020,11186,"2013-03-27",1,"CT",5,21.18
86246,205,36,3632,104900040,6137,"2013-03-27",20,"OZ",1,1.69
86246,205,56,5620,104130343,38922,"2013-03-27",16,"OZ",2,8.78
86246,205,36,3601,101200010,13794,"2013-03-27",144,"OZ",1,5.49
86246,205,64,6401,108378383,16392,"2013-03-27",72,"OZ",2,18.98
86246,205,36,3601,101200010,13794,"2013-03-27",20,"OZ",2,3.38
86246,205,27,2701,102310020,13705,"2013-03-27",13.2,"OZ",2,2
86246,205,36,3618,101200010,23361,"2013-03-27",67.6,"OZ",1,1.79
86246,205,64,6409,108847484,41670,"2013-03-27",0.75,"LT",1,8.69
86246,205,39,3903,103000030,1058,"2013-03-27",24,"OZ",1,4.59
86246,205,58,5814,104470040,10837,"2013-03-27",10.6,"OZ",1,2.99
86246,205,36,3618,101200010,23361,"2013-03-27",144,"OZ",1,5.49
86246,205,63,6317,102529323,16410,"2013-03-27",64,"OZ",1,3.79
86246,205,33,3304,102190020,18501,"2013-03-27",2,"OZ",1,1.09
86246,205,18,1890,105209252,43069,"2013-03-27",2,"CT",1,1
86246,205,29,2925,101740010,47096,"2013-03-27",14,"OZ",1,2.49
86246,205,64,6408,101273111,38024,"2013-03-27",0.75,"LT",1,9.29
86246,205,33,3303,104178040,19154,"2013-03-27",3.75,"OZ",2,2
86246,205,58,5823,107740070,2500,"2013-03-27",2,"OZ",4,3.16
86246,205,33,3301,107641070,10160,"2013-03-27",3.5,"OZ",1,1.5
86246,205,26,2608,104130343,38922,"2013-03-27",48,"CT",2,2.98
86246,205,31,3101,107967979,17087,"2013-03-27",2.63,"OZ",1,1
86246,205,58,5831,107274575,13804,"2013-03-27",16,"OZ",1,3.39
86246,205,33,3303,102840020,10241,"2013-03-27",10,"OZ",1,4.29
86246,205,18,1823,104815545,14363,"2013-03-27",10.5,"OZ",1,1
86246,205,33,3303,102840020,10241,"2013-03-27",8.5,"OZ",1,3.49
86246,205,63,6315,108793282,13877,"2013-03-27",64,"OZ",1,3.99
86246,205,33,3305,107781777,1235,"2013-03-27",2.75,"OZ",1,1
86246,205,18,1828,104815545,14363,"2013-03-27",0.7,"OZ",1,1
86246,205,31,3101,103384434,1257,"2013-03-27",0.25,"OZ",1,1.39
86246,205,58,5835,107080070,9078,"2013-03-27",16,"OZ",1,1.5
86246,205,33,3302,102578828,16757,"2013-03-27",10.5,"OZ",1,1
86246,205,25,2503,104130343,38922,"2013-03-27",35.3,"OZ",1,4.99
86246,205,99,9904,103338333,33170,"2013-03-27",48,"OZ",1,3.99
86246,205,63,6315,104130343,38922,"2013-03-27",32,"OZ",1,1.49
86246,205,41,4107,104130343,38922,"2013-03-27",14.5,"OZ",2,1.38
86246,205,26,2609,104200040,5016,"2013-03-27",20,"CT",1,2.99
86246,205,97,9753,1022101727,0,"2013-03-27",1,"CT",1,11.39
86246,205,58,5824,104359545,15430,"2013-03-27",24,"OZ",1,4.59
86246,205,9,908,102430020,10577,"2013-03-27",10,"OZ",1,1.99
86246,205,21,2105,104900040,14357,"2013-03-27",32,"OZ",2,1.98
86246,205,97,9753,1022025222,0,"2013-03-27",1,"CT",1,10.93
86246,205,63,6315,101116616,15266,"2013-03-27",128,"OZ",1,2.97
86246,205,45,4509,104113040,28168,"2013-03-27",10,"OZ",1,6.99
86246,205,26,2634,103700030,3293,"2013-03-27",12,"RL",1,9.19
